epoch,aug_loss,class_loss,train_f1,val_loss,val_f1
155,1.1789550132345237,230.69156351685524,0.8198476773633453,0.1164153222644618,0.7586401215456369
156,1.1862256662856605,230.6228636006514,0.8200785209323899,0.1165312503704844,0.7558690882936699
157,1.0911391346448152,230.91872350374857,0.816556026478245,0.1162948647439311,0.7589310069723371
158,1.1527427335450966,230.5320354104042,0.8207617351453044,0.1165895742053436,0.7539534146775934
159,1.1442648706971188,230.77119681239128,0.8189517238539732,0.1166219096073385,0.7545329225357335
160,1.2027914803578217,230.5386372208596,0.8212577234591835,0.1165961913642474,0.7566462458979987
161,1.0854541897857264,230.6990390817324,0.8195980632390233,0.1167249372623385,0.7453149726018831
162,1.0763847868498335,230.5932763417562,0.8205175407619585,0.1168328571427279,0.7474311571025005
163,1.0706051569494168,230.73590725660324,0.819248101444743,0.1167576750545835,0.7495607253307428
164,1.0999594902334593,230.66028181711832,0.8202911974859064,0.1170138855023548,0.7439522440649041
165,1.20881653989674,230.672448327144,0.8187678829799335,0.1163796001339551,0.761025936176399
166,1.106597900190612,230.6405209600925,0.8207573127113925,0.1161449018809029,0.7671108678046106
167,1.2015784356781296,230.6122499704361,0.8195574702568559,0.1171454765377981,0.7379222381077336
168,1.1302519760626335,230.63563553492227,0.8196855874601933,0.1169114691735929,0.744291571439474
169,1.1079248962572972,230.8121529618899,0.8177666487404937,0.1164393944635289,0.7519436769063694
170,1.1172491633782708,230.52199087540308,0.8215394324335075,0.1162660221539265,0.7607441113667959
171,1.177196196912443,230.58129113912585,0.8204482233957431,0.1164355284746321,0.7569147880169593
172,1.1006756014702812,230.67849998672804,0.819429509013953,0.1166596979424483,0.752375432872723
173,1.1263053694694918,230.6350937485695,0.8201451781733328,0.1167284638648784,0.7521320777732735
174,1.1161814501178169,230.7069412469864,0.8203040834748816,0.1165964293789554,0.7527918226692814
175,1.1449117676599296,230.48252193133035,0.8223403389566616,0.1171076871256987,0.7403695164799856
176,1.188772023252947,230.6866059601307,0.8176981332725181,0.1164513415094824,0.7552031096793163
177,1.1198175316136103,230.6906197865804,0.8192494860828207,0.1166836483070636,0.7488951413965251
178,1.202381213875621,230.7292622228464,0.8187096278816338,0.1167731135662903,0.7491649445381385
179,1.1479887220345972,230.61542494098344,0.8200221528060369,0.1163389658537508,0.7557619015175562
180,1.14493164360033,230.5744873086612,0.8209340632431692,0.1162811609932691,0.757704168252379
181,1.1036951941860025,230.5635443727176,0.8219694271714595,0.1166467755477621,0.7529567508058905
182,1.120468467826413,230.5408258934816,0.8218157957214989,0.1169547350779554,0.7459096040090188
183,1.058336961033547,230.5761489868164,0.8207592091580285,0.1164200027267654,0.7576704459673232
184,1.0995211067084558,230.54701809088388,0.8211156540291871,0.1163819397593002,0.7544677817977868
185,1.2439618695921884,230.78541988134384,0.8178317696710293,0.1163767404572429,0.7529562134702764
186,1.1413601612891096,230.6865067183972,0.8199081026997537,0.1163238870565801,0.7598002033097477
187,1.1067377521746191,230.5865452686945,0.8199162122231449,0.1166667533015074,0.7538482736885158
188,1.1453161263132188,230.6512132783731,0.8194840843373968,0.1165445604814371,0.7537114984869137
189,1.1368056353977256,230.5530853172144,0.8205882573819528,0.1165373604018966,0.7572164460718254
190,1.1162300339677431,230.609666009744,0.8209477033498609,0.1163956560299667,0.7592133716233054
191,1.2071193787889267,230.6186889111996,0.8199001144598631,0.1171489748693603,0.7411675276997172
192,1.2136854640867796,230.4487733940284,0.82133891985048,0.1167242242952042,0.7493356457118904
193,1.1451743019861926,230.45799958705905,0.8223064611026913,0.1165132700286296,0.7544351422910808
194,1.087958294345223,230.60538427035013,0.8216961028170016,0.1167636484429366,0.7500358257838731
195,1.0538861622449076,230.5733715097109,0.8217046063484617,0.1163970247491613,0.7584643730434715
196,1.0760459577204529,230.81182340780893,0.8188396910035762,0.1164957010968131,0.753714483854828
197,1.095444307957829,230.64435496926308,0.8211550669389008,0.1166101381106944,0.7527081717166583
198,1.1914703482514142,230.6152497033278,0.8201358099625052,0.1164162526488775,0.7549944306009285
199,1.201527113148207,230.8492371837298,0.8163243913338415,0.1166300886704516,0.7540575451488923
200,1.1475114806705733,230.69971496860185,0.8191181558387299,0.1163362394545052,0.7598762201692758
201,1.1896378170652422,230.67544624209404,0.8194920021351418,0.1164259429976874,0.755019382466398
202,1.075891642595631,230.6713843444983,0.8209346031156168,0.1165957121038625,0.7560412746737928
203,1.1336048162963834,230.51485913991928,0.8213506026181319,0.117016836453938,0.7448021964862774
204,1.172645367573523,230.61075972517327,0.8209632521817507,0.116871571958166,0.7477558023528991
205,1.228319739135107,230.6362584034601,0.8201423393392998,0.116669794450972,0.7538274841715682
206,1.0575298176994463,230.65334618091583,0.8209849480528131,0.1165877279758722,0.7533164106469366
207,1.1330459680809024,230.5602895518144,0.8211369105213226,0.1165154401627319,0.7568849375117693
208,1.1586188109136704,230.8163567086061,0.8177884585604981,0.1166630390335246,0.7551321962303278
209,1.1691933714644922,230.79610629876456,0.8178368904456033,0.1170006860520865,0.7457678922677998
210,1.1360417544120385,230.78929215669632,0.817604055816969,0.1164635073189544,0.7562586244708104
211,1.0991750834355116,230.51266394058865,0.8238978141834251,0.1165731063607989,0.7518666495459416
212,1.0699958464671606,230.72685288389525,0.8204504486474687,0.1167973808351039,0.7458490096302224
213,1.1784848165933302,230.6256002585093,0.8191862675979698,0.1164112314539801,0.7570337592213465
214,1.164897655770119,230.4806512594223,0.8226537265798647,0.1165852801130694,0.7562885486457231
215,1.168600655798021,230.60790307323137,0.8201031969402701,0.1165227879244752,0.7540272305973224
216,1.1939966644883195,230.7696643968424,0.8179222191439943,0.116374884938736,0.7590813304579704
217,1.140381740368601,230.61940863728523,0.8204866003926558,0.1164965893440095,0.7540486311076243
218,1.1232073346743618,230.6548225879669,0.8199099735508726,0.1165517387519375,0.7548743657664712
219,1.096218693207599,230.64226770401,0.8206576252986125,0.116726415969099,0.7529008849042806
220,1.173717238696175,230.64258881409964,0.8193420470997298,0.116517657145883,0.7552937722195822
221,1.114768985846922,230.5420185526212,0.8214752794320075,0.117630509721701,0.7354359863942582
222,1.1550949950028553,230.78036551674208,0.8178523691718416,0.1166226990407365,0.7530249797819609
223,1.073119268127698,230.56823204954463,0.821479032599092,0.1161789449845782,0.7567518501011334
224,1.1920247672890885,230.5819503863653,0.820759206352733,0.1166568550936991,0.7536306878237309
225,1.1558676732934905,230.55504235625267,0.8213283598455673,0.1164429824544776,0.758782672985052
226,1.1937687520012332,230.62036445736885,0.8195444758631352,0.1164766599201738,0.7495111742277396
227,1.1506300001567524,230.57008474071824,0.8216198590186478,0.1164574088651806,0.758432234776959
228,1.1688036215518878,230.5811963379383,0.820979666982909,0.1164632320134805,0.7557396456315255
229,1.0979142515557214,230.63142363230384,0.8209595484151387,0.1166021586945338,0.7534955786865414
230,1.134477015858124,230.58253238598505,0.8211222589418732,0.1164324551501023,0.7587626796834788
231,1.1477503217270926,230.3949658373992,0.823386935392108,0.1168711399507011,0.7476951602998391
232,1.1866287619175182,230.84172949194908,0.817161772044235,0.1164179339643119,0.7596599589943475
233,1.1636537003723788,230.66941177845,0.8200685039602289,0.1166632248142356,0.7545540850076329
234,1.1046643777515708,230.7213168243567,0.819380339270475,0.1169243713747236,0.7435808934352588
235,1.1531660185873231,230.6826089918613,0.8191366239009439,0.1166756303885237,0.7540543779726092
236,1.0864374792636229,230.7878230114778,0.8186789831556313,0.1165566692104587,0.7556311417614671
237,1.2399592947489662,230.53448365132013,0.8204234679232314,0.1164641492047732,0.7505578863458461
238,1.204688999267243,230.64563277363777,0.8198118249569716,0.1168460363994406,0.7485027709169406
239,1.092991863348402,230.6260252992312,0.8214532256372129,0.1163305957596023,0.759352656800284
240,1.1119345800071112,230.7219920953115,0.8195773619273767,0.1165995496871577,0.7537396997624206
241,1.1880317743264943,230.5811448097229,0.820668280800075,0.1163413314614707,0.7580788665380218
242,1.2347896744184936,230.84754489858943,0.8163589037989093,0.1166623256625192,0.7544871361416846
243,1.1205207261043597,230.71316381295523,0.8192909212764161,0.1164930815887882,0.7553516606044303
244,1.192076373849962,230.3873970210552,0.8223013120884648,0.11650035005717,0.7547676547775477
245,1.216160550296839,230.7230514883995,0.818673443683174,0.1163400124184227,0.7568352246699519
246,1.1594541282880375,230.6375228961309,0.8206538799269802,0.1163418754758571,0.7590244294991406
247,1.207257453690166,230.87151547273,0.8159213216693575,0.1170192840474934,0.7462192854924162
248,1.179299304451888,230.6705076098442,0.8192721223241499,0.1165616344018954,0.7575937140069174
249,1.2004285073866563,230.62307001153627,0.8189096738742776,0.1164768264496952,0.7576128202815289
250,1.112858271652044,230.67143365740776,0.8203949442036396,0.1166777877333741,0.7534020674363726
251,1.136040805491196,230.84241491556168,0.8182377248861051,0.116342176629082,0.7583517013791417
252,1.1671971130695813,230.9087608357271,0.8172891190950078,0.116698836284058,0.7509836632133313
253,1.152570863171756,230.65320470929143,0.8201528346594885,0.1164464655735612,0.7550499405343521
254,1.1448841709293447,230.4417754014333,0.8230741259237497,0.1161725371655335,0.7615732228982853
255,1.1839311430763928,230.631405154864,0.8203510385145206,0.1171746472057685,0.7450367950943912
256,1.144910512561334,230.7167001366616,0.8188000967428001,0.1163026811307867,0.7549760975333875
257,1.1526226070153978,230.7176981071631,0.8184863027406943,0.1164471222679874,0.7584523523834542
258,1.0537865207644093,230.8771472275257,0.8172034874162076,0.1165428825315952,0.7548158879067592
259,1.195606140611896,230.75850784778595,0.818138079154149,0.1168619872889634,0.7523980959003262
260,1.2198517855096045,230.5753482878208,0.8197285386211544,0.1163497897341452,0.7580418847282857
261,1.2101832711517393,230.57684608300528,0.8197959368726844,0.1167975485762386,0.7482193399717815
262,1.1281407639910412,230.60460449258483,0.8202995045587612,0.116749640173457,0.7531108931135133
263,1.1748917779124213,230.60913237929344,0.8205446593683441,0.1163914244030909,0.7576207498012001
264,1.1197893591571149,230.4632243514061,0.822438927669395,0.1165980475558728,0.7523301481570425
265,1.1141532831661607,230.682619959116,0.8192028940669815,0.1165619721727678,0.7583250235503513
266,1.1904900131817158,230.54043451944983,0.8209955763552405,0.116506167685898,0.7554975185570451
267,1.08205829369255,230.5435065726439,0.8211033037201602,0.1163692963049278,0.7585022053668962
268,1.0950481742023233,230.7343949576219,0.8195587913639316,0.1165634409173742,0.7546330398931884
269,1.1679314200702418,230.6137001812458,0.8207313115564736,0.1167259657874341,0.7509899304940213
270,1.1258955746893662,230.5355015595754,0.8217091663481975,0.1164858761242996,0.7573093929394787
271,1.2021705576178192,230.56525562206903,0.8198092699550249,0.1164009346253854,0.7572270399510425
272,1.1608476671350063,230.7168667217096,0.8184445284391256,0.1166857106075793,0.7553266763080221
273,1.161814470721841,230.58986629048985,0.8199027618991602,0.1163298710802057,0.7603956805723371
274,1.0932695559504282,230.5750355323156,0.8217785677817164,0.1169379683687887,0.7446281343365434
275,1.1520488105064337,230.7857630749544,0.8187477064418867,0.1165395640573011,0.7595398303159038
276,1.149818660202148,230.63916439811388,0.819926415309162,0.1163310396139531,0.7626853130490138
277,1.1582013470513932,230.50441005826,0.8220382302160721,0.1165835046956661,0.7536991800145595
278,1.169118019216891,230.5314022699992,0.8216129188168291,0.1170340112075504,0.7430923815906505
279,1.1720469034686782,230.59846311807632,0.819182749283816,0.1167138683668036,0.7517882675098606
280,1.1345282776665044,230.65619243184724,0.8196497256394174,0.1165444922272193,0.7586888357442952
281,1.1050350258080168,230.69746310512224,0.8189222496874617,0.1167716458986735,0.7512655672090358
282,1.2109207464188785,230.6845120191574,0.8190712162988721,0.1164457279702891,0.7578035727755255
283,1.120013323323216,230.6514154076576,0.8195836148075584,0.1163927491003345,0.7572691341759388
284,1.0319754079979857,230.6180469195048,0.8218829245433169,0.1164572595674933,0.7538876176016553
285,1.1649805653350995,230.64075374603271,0.8197200891750495,0.1165999822331174,0.7515427649461777
286,1.0946395480492204,230.5734469691912,0.8215449202752536,0.1166801949398185,0.7499678869529806
287,1.1314544602362275,230.6999900738398,0.8191798205209277,0.1165624931665008,0.7581361006482089
288,1.1676027813404062,230.52110957105955,0.8212393709957455,0.1161830349873177,0.764218681404361
289,1.1200000278614273,230.55262982845304,0.8215256405982717,0.1167753084711541,0.7501109029018578
290,1.142672919385063,230.5833881894748,0.8201506302490804,0.11658214755411,0.7509500919862772
291,1.149802898465244,230.8414345383644,0.8168843172849163,0.1164714591372558,0.7552403655847462
292,1.138643070718672,230.6507906615734,0.8207730721486063,0.116727758167424,0.7459641150294161
293,1.1615591494536754,230.7081535855929,0.8188427072884676,0.11655853361413,0.7553483987528261
294,1.110596645681274,230.6638067563375,0.8194610782216905,0.1168455058474247,0.7486952053243366
295,1.0887030479815014,230.6467228035132,0.8199893189407607,0.1164371024949748,0.7586549584885034
296,1.2198441988164177,230.49267180760705,0.8210550850580768,0.1166709172126602,0.7552551329303535
297,1.159424893091909,230.7122241059939,0.8187642246143673,0.116447979147861,0.754517903337512
298,1.1434796985949636,230.68168772260347,0.819161079458277,0.1166559261901441,0.7524865652988248
299,1.153902414924308,230.42856057484943,0.8220335480238071,0.1166284547425608,0.7509518037900922
300,1.161900101286771,230.57840986053148,0.8211410275732739,0.11616148536720901,0.7660716055299885
